date,Temp_C,Precip_mm,NDVI,RVI,VH
2023-11-01,5.392851185800746,19.200196779422278,0.20816002160511154,2.4979738133898355,-30.21395079960404
2023-12-01,0.734305827739819,44.12239511685798,0.17661548535146332,2.5161783117254797,-29.129039498033805
2024-01-01,-6.515235050562515,18.89735521058674,0.0976761113783744,2.5775693841867677,-27.192263524951947
2024-02-01,3.2256077779615815,29.580769076803538,0.18389096223334567,2.537882544457389,-27.846395206938734
2024-03-01,4.074990063063504,34.591664893676246,0.14008161916003498,2.562683120636324,-28.81724200959563
2024-04-01,10.184807383435508,52.52947232879701,0.19671394565278583,2.4877993910916003,-26.414192186875237
2024-05-01,15.393573437842969,134.80060356988426,0.3502593125914874,2.402550900970326,-22.78871978821521
2024-06-01,22.67321652707038,58.433148182395804,0.42710041059615705,2.368054684262698,-20.57431872665979
2024-07-01,24.222343245732915,48.430771630904026,0.5108997546888093,2.3519480134409845,-21.200964459349876
2024-08-01,23.4950817832006,63.312226915391896,0.4414060266186802,2.3481298025142476,-21.697587990649318
2024-09-01,21.628242976153366,17.838762269004874,0.35001911015090764,2.3730021354871083,-24.778195106166542
